sample_id,feature_1,feature_2,label,split
class0_2640,1.1748941994,1.2972247729,0,test
class0_2411,0.7925943762,0.5077691497,0,development_pool
class1_1844,2.4665287358,0.1061811570,1,test
class0_2307,-0.4710657635,-1.2648325239,0,test
class0_2219,-0.4021128557,-0.8243373225,0,test
class0_1530,1.9469521386,1.3339662157,0,development_pool
class1_1635,-1.8593571375,-2.5316922705,1,development_pool
class1_0312,-0.8163085703,-0.8769782587,1,development_pool
class1_0228,1.7071354758,0.1512952250,1,development_pool
class0_0994,-0.5877162444,0.2119437195,0,test
class0_1991,-2.0634551973,0.4781739555,0,development_pool
class1_1960,-0.3964862376,-0.2485970791,1,development_pool
class1_0161,-1.6641558739,-1.6760676148,1,development_pool
class1_1127,2.0779294997,0.4896669216,1,test
class0_1929,1.3661047507,2.2822190567,0,development_pool
class0_1611,0.9094977606,2.0830041999,0,development_pool
class1_2522,-1.1195577820,0.5458579222,1,test
class1_1629,1.1418340308,-0.5558817291,1,development_pool
class1_2779,0.6589612382,-2.4608426591,1,development_pool
class0_1833,0.3428125535,-1.6058684143,0,development_pool
class1_0603,1.0327184892,1.2756676611,1,development_pool
class0_0843,0.6985628592,2.5385078560,0,development_pool
class1_1681,-2.9459824911,-0.7557799698,1,development_pool
class0_1480,0.2795874034,-1.4342751365,0,development_pool
class1_1301,0.4548127604,-0.7258793011,1,development_pool
class0_1291,-0.1544516637,0.4484311698,0,development_pool
class0_2323,-1.3565999118,1.1473613474,0,test
class0_2477,-1.0004085852,0.5016412907,0,development_pool
class1_0702,-0.2531806673,-0.5383668154,1,development_pool
class0_2410,0.1211059378,-0.3119051623,0,test
class0_2105,2.1851187009,0.4406434058,0,test
class0_1719,0.9443194004,-1.0329228995,0,development_pool
class1_1747,-0.3935382706,0.2144519788,1,test
class0_2063,1.0566979674,-0.6404733720,0,test
class0_1654,-0.2848468487,0.2754360582,0,development_pool
class1_2648,2.1331823530,0.2278556237,1,development_pool
class1_2864,-2.0525737510,0.0482977370,1,development_pool
class0_1175,0.1457598239,-0.4615435465,0,development_pool
class0_2399,1.5487414773,-1.4712122603,0,development_pool
class1_2386,-2.8965409710,-0.4513830092,1,development_pool
class1_1920,1.3944042358,-0.4992748829,1,test
class1_0693,-0.5071265132,-0.0204791899,1,development_pool
class1_2904,0.6825201183,1.0156461719,1,development_pool
class0_2823,1.1286018981,-1.5715608055,0,test
class1_2140,-1.5517866515,0.2911998100,1,development_pool
class0_1184,2.3308196862,-0.3142078881,0,development_pool
class0_2274,0.6397742854,0.5508649906,0,development_pool
class1_0420,0.2482991354,-0.1514059701,1,development_pool
class1_0993,-0.0746900347,-1.3772082457,1,development_pool
class1_0663,-1.4983751289,-0.4021785920,1,development_pool
class0_2501,1.2532267909,0.5508006746,0,development_pool
class1_1615,1.1621857332,1.1924660258,1,development_pool
class1_1150,-1.1222736400,0.4775125057,1,development_pool
class0_1521,-0.2004926210,0.0426888444,0,development_pool
class0_0841,0.1357298425,0.0982461703,0,development_pool
class0_0064,1.8783576029,1.0010529326,0,development_pool
class0_2301,-0.0212888045,1.4310450819,0,development_pool
class0_1359,-0.7791063666,0.5922883499,0,test
class1_0348,-0.1577668771,-1.8301719804,1,development_pool
class1_1318,1.4597874973,-0.3492945124,1,test
class0_0270,-0.0077946604,-0.9015117017,0,test
class0_1776,2.2186407453,-0.2102766322,0,development_pool
class0_2864,2.7735705461,2.4163476335,0,development_pool
class0_0807,-0.2774990624,-0.3980839295,0,development_pool
class0_1311,-0.7795542696,0.4428470942,0,development_pool
class0_2807,-0.5574683692,-0.4131480930,0,test
class0_1446,2.0163214093,-1.2843379884,0,development_pool
class0_1703,2.0478668129,-1.8750719537,0,development_pool
class0_1005,-0.8516540607,0.6008233508,0,development_pool
class1_1312,-1.1529901236,0.6912857931,1,development_pool
class0_1741,2.8030549937,-1.2297076419,0,development_pool
class1_0887,-0.5684963871,0.1195703532,1,development_pool
class0_2424,2.9765560451,2.1563093522,0,test
class1_2437,-1.6256710875,-0.6810694683,1,test
class1_0809,-1.8124879309,0.5036030658,1,test
class0_1728,1.6888937525,4.8693443369,0,development_pool
class1_2788,-0.1937851289,0.3154073774,1,test
class0_0989,-1.3003778042,0.1675238790,0,development_pool
class0_0696,0.5885881785,-0.4613239577,0,development_pool
class1_2051,-1.9890058038,-1.6780229936,1,development_pool
class1_1367,0.6787772761,-2.2343809423,1,test
class1_0551,-0.1925836329,-0.3899615109,1,development_pool
class0_0029,1.5356665241,1.0566367713,0,development_pool
class0_2000,-1.3384020643,-0.7796887533,0,test
class0_2821,0.1873722501,-0.6794731277,0,test
class0_1645,1.3186346247,0.8724067200,0,development_pool
class0_0745,0.9693712230,2.9253581053,0,development_pool
class1_1182,1.0933720664,0.4180764143,1,development_pool
class0_1552,-1.8941263487,-0.2355436011,0,development_pool
class0_2455,0.8838086595,-0.3920062310,0,test
class0_0365,1.6149332416,0.4091887457,0,development_pool
class0_1932,0.6736939215,0.3396729986,0,development_pool
class0_2158,0.1091183368,1.6674898895,0,test
class0_2847,0.9964961622,-0.6257533675,0,development_pool
class1_0692,0.4132019670,-0.8199387499,1,development_pool
class1_1046,-0.1588679141,1.1519331821,1,development_pool
class1_2600,-0.9262218488,-0.9918021396,1,test
class0_1603,1.9278448242,0.8790484655,0,test
class1_1712,-0.8661343119,-0.6882170631,1,development_pool
class1_2065,0.2329710771,-1.5482007266,1,development_pool
class1_2808,-0.1761936573,-0.1272561794,1,development_pool
class0_0055,0.3133318043,0.1980006875,0,development_pool
class1_2941,-0.3208332618,-0.8373034231,1,development_pool
class1_1238,-0.5064845298,-1.4007234265,1,development_pool
class1_2816,-1.6611375798,-2.1733917769,1,development_pool
class0_1910,1.7944182100,-0.0398740434,0,development_pool
class0_0998,-0.6623478548,0.9955217656,0,development_pool
class0_1087,0.6858827679,0.9209852386,0,development_pool
class1_1441,1.8333584351,1.2582089896,1,development_pool
class0_2051,2.5265200026,1.3199508441,0,development_pool
class1_2929,-1.0711194663,0.5213877723,1,test
class1_1101,2.1817247305,4.0978173479,1,test
class1_0735,-0.5815589492,0.3810272813,1,development_pool
class1_0716,0.5644798742,-1.6398315529,1,development_pool
class0_2562,0.7983380928,0.6904624108,0,development_pool
class0_1857,1.8853126865,-1.4184902512,0,development_pool
class1_2915,0.1807351557,0.3713148652,1,test
class1_0761,-0.2064414972,-2.6632229991,1,development_pool
class0_0878,-1.0490007018,1.0790619657,0,development_pool
class0_1889,3.1887250624,1.2856280623,0,development_pool
class0_1452,0.7853546126,1.2958273508,0,test
class0_1298,1.4355407868,-2.0453252018,0,test
class0_1653,-1.3664652890,0.2778035394,0,development_pool
class0_2956,0.0873756533,-0.0469411693,0,development_pool
class0_1642,1.8630306960,3.2208299435,0,development_pool
class1_1310,-2.3854514681,0.0692366627,1,development_pool
class1_1590,0.8288138354,0.1190710626,1,development_pool
class0_2002,0.1168098027,0.8490055861,0,development_pool
class1_0557,-1.0117434081,-2.4815385667,1,development_pool
class0_1016,0.4884019167,-1.0198093706,0,development_pool
class1_1067,-2.1862580039,0.6527336620,1,test
class1_1027,0.2808470507,-0.4769504374,1,development_pool
class1_1889,-1.0079438988,-0.7509961993,1,development_pool
class0_0675,1.9708375233,1.6226324600,0,development_pool
class1_1369,-0.5111695412,-0.8818499069,1,development_pool
class0_1159,0.1822334215,-0.7740111032,0,development_pool
class0_0125,-1.4885544356,-0.8611594668,0,development_pool
class0_0849,1.9739766169,0.9240186234,0,test
class1_2534,-0.5684045899,0.1337237620,1,development_pool
class1_1149,-2.6650023442,-2.0805486160,1,test
class1_0168,-0.4564586176,-0.3261801515,1,development_pool
class1_1835,0.1692688423,0.5856545044,1,development_pool
class1_2547,-0.5679847268,-0.3148034362,1,development_pool
class1_0487,-3.2155647713,-1.4122105373,1,development_pool
class0_1490,-0.1703623058,0.1391826871,0,development_pool
class0_1215,-0.3078801432,-0.8254303640,0,development_pool
class0_0876,2.5394313624,3.5895912918,0,test
class0_2082,2.1772979113,-0.6675784328,0,development_pool
class1_0148,0.1040620968,1.1555431004,1,test
class0_0563,-0.1616538900,-1.9375645364,0,development_pool
class0_2980,-0.6681001173,2.5136621158,0,development_pool
class1_2714,3.1078698790,2.1935019406,1,test
class1_2147,0.4695598322,0.1995865033,1,development_pool
class0_2246,0.8666004386,-0.6168590077,0,development_pool
class1_1786,0.2913071141,-0.5779284299,1,development_pool
class0_0022,0.8429475136,0.3764796743,0,test
class0_1115,1.4903385286,3.0511720254,0,development_pool
class0_0307,1.1061985075,-0.6374016271,0,development_pool
class0_1448,-3.0234366194,3.0590646807,0,test
class0_0949,-0.4927912713,1.9838222758,0,test
class0_0879,-0.1076983403,1.3684885606,0,development_pool
class0_1078,2.1729287592,1.2180657718,0,development_pool
class1_2096,0.4991938554,0.0873743222,1,development_pool
class0_1146,-1.9078852538,-0.3914448822,0,development_pool
class1_0839,2.4929168267,-3.0858602284,1,development_pool
class0_2461,-1.3147958594,-0.8419152412,0,development_pool
class1_1337,-1.3605822663,0.4885531135,1,development_pool
class1_0285,-1.7055313012,0.2911673313,1,development_pool
class0_1132,0.1572686874,-1.5020005382,0,development_pool
class0_2773,2.1409805546,-0.4479845244,0,test
class0_2644,0.5983826782,2.7105164909,0,development_pool
class0_2142,-1.3536466599,0.1538757961,0,test
class1_1724,0.6872720649,-0.1689561773,1,test
class1_2971,-2.0465189793,-0.8216146902,1,development_pool
class1_2320,-0.0415684682,-0.0848984988,1,development_pool
class1_0818,-1.9333861279,-2.5806127878,1,development_pool
class0_2462,-1.1526734582,1.0381760682,0,test
class0_1947,2.7368222985,-0.2190419022,0,development_pool
class0_0514,0.3709708691,0.5569226009,0,development_pool
class0_2906,-1.6635278665,0.5703196971,0,development_pool
class1_0642,-2.3356604381,-2.3963021039,1,development_pool
class1_1042,-0.6005491846,0.6040974544,1,development_pool
class0_2128,-0.5238987379,1.0802033052,0,test
class0_0328,-1.9871738670,-1.8954330635,0,development_pool
class1_2111,-1.5948232351,-1.9024452966,1,test
class1_2173,-0.5641198029,-1.6073686569,1,development_pool
class1_0489,-1.5808538239,-0.0281962309,1,development_pool
class1_2336,-1.1930892707,-1.2862802205,1,development_pool
class1_2616,-0.3310626821,-1.2437860304,1,development_pool
class1_1161,2.4325870657,0.3815308656,1,development_pool
class1_1815,-1.2613872499,1.8991745759,1,development_pool
class0_1622,1.2628846552,2.9030598409,0,development_pool
class1_1616,-0.9561347530,0.0562305327,1,development_pool
class1_0822,-0.0861089304,-0.0741369297,1,development_pool
class1_2778,-1.3019792187,-0.5141596923,1,development_pool
class1_0881,-2.2992784644,-1.1942911401,1,development_pool
class1_1954,-2.9029727655,0.6951979742,1,development_pool
class0_1487,0.2587602539,3.3374349937,0,development_pool
class1_2701,0.2058990793,-0.9039341882,1,development_pool
class1_2867,-1.2391358884,-1.5375205003,1,development_pool
class0_0838,-0.7828115748,-1.2821482986,0,development_pool
class0_0221,0.1609687662,0.1103182803,0,test
class1_1644,-1.2098804669,-0.6028620431,1,development_pool
class1_1317,-2.8257129107,-1.0495826418,1,test
class1_1140,-0.5597149303,1.1995809158,1,development_pool
class1_1746,-0.6637147406,-0.7334967882,1,development_pool
class0_0140,0.7322425565,0.1353172991,0,test
class1_2287,0.3272684038,0.9656653625,1,development_pool
class1_1299,-0.8979922985,0.7257432029,1,development_pool
class0_0073,-0.3521438588,0.8590509261,0,test
class0_1685,0.0185473407,0.2215926541,0,development_pool
class0_1354,0.3440321149,0.3810625504,0,test
class0_0610,-0.3691455719,2.9541051669,0,development_pool
class0_1147,1.0451400390,-0.2070198327,0,test
class0_2844,-0.3052403670,-1.0762313251,0,development_pool
class1_2621,-1.1766258104,0.5861358762,1,development_pool
class1_2603,-1.7594682190,-1.8315004128,1,development_pool
class1_0518,-2.9710314045,-1.0749173733,1,development_pool
class1_1810,-0.9725153554,-1.9761947907,1,development_pool
class0_2367,1.1257377937,1.8591374085,0,test
class1_2248,0.3714048606,-0.0323278318,1,development_pool
class1_0108,1.6191462352,-0.9236689058,1,development_pool
class0_0744,3.2094965223,0.4816632404,0,development_pool
class0_2532,1.8568247214,-0.2207437989,0,development_pool
class1_0302,-1.6924481891,-1.0391271258,1,development_pool
class1_0793,-0.4911554287,-1.7659183098,1,development_pool
class0_1092,-0.3922692803,1.7345384315,0,development_pool
class0_2684,-0.5580848154,-1.0284603049,0,development_pool
class0_2901,0.4044527982,0.0353827758,0,development_pool
class1_1336,-2.7792428229,-0.3475846721,1,development_pool
class0_2484,0.5242897016,2.2582164720,0,development_pool
class1_1139,-3.4389846262,-2.2282943088,1,development_pool
class1_0939,-0.1912870900,0.3154112544,1,test
class0_0106,-0.9211996551,0.8380110701,0,development_pool
class0_1066,0.0688303923,0.0992203877,0,development_pool
class1_1174,-0.3877193286,0.1019309097,1,development_pool
class1_0893,-0.7297185222,-0.6372442584,1,development_pool
class0_2488,2.9606648647,0.8323291058,0,test
class1_2043,-1.2044227212,-0.9322701761,1,development_pool
class0_2366,1.6665867394,1.5893127369,0,test
class1_0195,-1.8840674076,-0.7144903163,1,development_pool
class1_1984,-0.0304358954,-0.0462463435,1,test
class0_0183,0.1560559630,-0.4655121193,0,development_pool
class0_2930,1.2746440137,0.2964259771,0,test
class0_2078,-0.2711651658,-0.6075431806,0,test
class1_0190,-1.4159894967,-1.3040571049,1,development_pool
class1_1645,-1.2097968796,0.1716197205,1,test
class1_2661,-1.3960078666,-0.3259786499,1,development_pool
class1_1180,0.4944379910,-0.4237732740,1,development_pool
class1_2747,-1.7202791263,0.2904444781,1,development_pool
class0_1438,1.2341028357,-0.1751726540,0,development_pool
class1_1807,1.4246334248,-1.4773776778,1,development_pool
class0_0930,0.0244767464,0.4277656049,0,development_pool
class1_2584,-0.0408210859,1.4514030438,1,development_pool
class1_0094,-1.7994605673,0.0086351827,1,development_pool
class0_0650,-0.0028566716,0.4955154268,0,development_pool
class1_0921,-0.0934091069,-0.7872581709,1,test
class0_0963,-0.7554953452,-2.1797998300,0,test
class0_2010,1.0593614816,0.9228911132,0,development_pool
class1_2326,-0.4738217389,-0.1098726525,1,development_pool
class0_0728,1.3273914129,-1.4003705243,0,development_pool
class0_0971,0.5111272741,-0.0956120776,0,development_pool
class1_0326,-0.4772211254,-1.0108829225,1,development_pool
class1_1426,-1.6888753539,-2.8574289961,1,development_pool
class0_2797,0.9187742298,1.5115785627,0,development_pool
class0_1302,2.0242695181,0.1812458548,0,test
class0_0464,0.7380527594,1.3224268834,0,development_pool
class0_1842,-0.6216703710,1.2826209844,0,development_pool
class1_0225,1.3769476394,1.8974272957,1,development_pool
class1_0736,-1.1624960977,-1.6364786649,1,development_pool
class1_2265,-1.5963748261,-1.5486486178,1,development_pool
class1_1164,-0.1595951985,-0.5366848177,1,test
class1_2164,-1.0173566288,-0.2456848434,1,development_pool
class1_1862,-0.6163634300,-0.5792137443,1,development_pool
class0_1350,-1.1195347330,0.9392399129,0,development_pool
class0_1500,0.3032355564,0.0627092723,0,development_pool
class1_2944,-0.1145279424,-0.6565679945,1,test
class1_0516,1.2060953069,0.3821138393,1,development_pool
class0_0378,-0.6383555106,3.4397132486,0,development_pool
class0_2695,3.4494642838,0.0753711817,0,development_pool
class1_1818,0.6543427884,-1.5249375856,1,test
class1_0821,1.3929882100,1.5314787806,1,development_pool
class1_2541,-2.6838212714,-0.0029143883,1,development_pool
class0_1539,-0.6637600790,0.1930059379,0,development_pool
class1_0422,-1.6159651295,-2.9341490921,1,development_pool
class0_0817,0.3127207586,1.9083291961,0,development_pool
class0_0520,-0.5240125491,1.0981451661,0,development_pool
class1_2217,-0.7622599782,-0.8364027102,1,test
class0_1806,0.3814499170,0.5539876099,0,development_pool
class0_2973,-0.6132970579,0.6781154740,0,development_pool
class1_2544,-0.6763372776,-0.7426805204,1,development_pool
class0_0968,-0.8444485573,-3.1728401780,0,development_pool
class1_0498,0.3291992727,-0.1322539973,1,development_pool
class0_2970,-2.4092098049,1.0478134429,0,development_pool
class1_0008,-0.2872547502,-1.6215898135,1,development_pool
class0_0482,-0.2356283005,0.8627555977,0,development_pool
class1_1726,-0.6574407160,-0.0132819032,1,development_pool
class0_0863,0.5462369429,2.2286332030,0,development_pool
class1_2367,0.4084618139,-0.4253715625,1,development_pool
class0_2739,0.6892269550,0.6585616883,0,test
class0_0290,1.0167620038,2.7886581484,0,development_pool
class0_2505,1.3061832751,1.0869265037,0,development_pool
class0_1706,1.4525199495,0.8280773123,0,test
class0_2263,-1.5059334875,0.2667977116,0,development_pool
class0_2524,2.4850986855,2.4509624210,0,development_pool
class0_0957,-0.4932608853,0.2826440389,0,test
class0_0349,1.1597114580,-0.7785053603,0,development_pool
class0_1767,1.5578895714,-0.3616426214,0,development_pool
class0_2294,-1.1808829776,0.2426937939,0,development_pool
class1_1789,0.4442112999,1.6110481526,1,development_pool
class0_2788,2.9457869778,-0.0865089256,0,development_pool
class0_1850,-0.2127243042,-0.5577617302,0,development_pool
class0_1573,-0.2741753036,0.4540140203,0,development_pool
class1_0952,0.0404123625,-1.7781443748,1,development_pool
class1_2748,-1.6532444904,-1.7423277066,1,development_pool
class1_0299,0.4492374675,-0.4923992579,1,development_pool
class0_0560,-0.5046127025,1.1230540888,0,development_pool
class1_0877,-0.7069843310,-1.8299342933,1,development_pool
class0_2383,1.2500985333,1.6366969262,0,development_pool
class1_2789,-0.3531299087,0.3727037357,1,test
class0_2223,2.9271081974,1.7476216852,0,development_pool
class0_1979,0.7736920075,0.4026572254,0,test
class0_2144,0.7903152644,1.0779827762,0,development_pool
class0_0356,0.3747249076,0.2248975989,0,development_pool
class1_0198,-0.2703739895,0.9833334901,1,development_pool
class0_1204,1.0901830467,2.3755989812,0,development_pool
class1_2999,-1.0800374699,0.2182083209,1,development_pool
class1_2537,0.5011861183,0.6146172029,1,test
class1_1173,1.1303708020,1.6452867784,1,development_pool
class0_2107,1.1833350019,-1.6971371388,0,development_pool
class0_1708,1.1357705842,0.9079997776,0,development_pool
class1_2823,-1.5396795276,-0.4277635044,1,development_pool
class0_1374,1.1626335863,-0.6205097645,0,development_pool
class1_2356,-3.2535327904,0.0245789922,1,development_pool
class0_1263,-0.7483861188,-0.0006092593,0,development_pool
class0_0737,0.6157624210,0.6385172744,0,development_pool
class0_2675,2.3699533164,2.4226717248,0,development_pool
class0_0779,0.2554372637,-0.9888422163,0,development_pool
class0_0925,-0.7506111841,-0.0888045245,0,test
class1_2149,0.5151472081,2.9544859044,1,test
class0_1737,1.2719643947,-0.3711179089,0,development_pool
class1_2224,-0.4197961758,-2.0479072296,1,test
class0_0826,-0.3022490521,0.2024724313,0,development_pool
class0_2111,2.1148494830,3.4235683184,0,development_pool
class1_2194,0.9854758865,0.3473271558,1,test
class0_1033,0.6996580864,-0.2031477440,0,development_pool
class0_1652,1.0890361161,-0.5000531083,0,development_pool
class0_2299,-0.2369148143,1.7635180152,0,development_pool
class1_2406,0.0012991419,0.3518881130,1,development_pool
class1_2233,0.3031682897,-0.7948661804,1,development_pool
class1_0432,-2.5330244152,-2.1352677883,1,test
class1_2582,-0.4848650894,3.1706336022,1,development_pool
class0_1777,-1.7743613045,2.1165253744,0,development_pool
class0_0113,0.1042163735,1.7912113843,0,test
class1_1391,-0.5434945079,0.9374349001,1,development_pool
class1_2675,-2.0086814155,-1.6182320527,1,test
class1_0759,-1.9998237248,-2.3830018047,1,development_pool
class1_2397,-0.8938103810,-0.2099658295,1,test
class1_1038,1.3466961970,1.5853213000,1,test
class1_2128,0.5004528005,-1.5936035037,1,development_pool
class0_0198,-0.2554932462,-0.9823370410,0,development_pool
class1_0493,1.1197156698,0.2598874930,1,development_pool
class0_1310,-1.0614894041,1.1938608394,0,test
class0_0680,1.7609887215,2.0450486877,0,development_pool
class0_2088,0.2856599747,1.0470972492,0,test
class0_2179,0.5356383109,0.0335940527,0,development_pool
class0_1547,0.2645829180,0.9146398915,0,test
class0_1731,-2.5783374759,0.3609295313,0,test
class0_0918,0.8009896819,1.3610285350,0,development_pool
class0_0111,-0.2495005241,-3.1422553217,0,development_pool
class0_0039,0.6490299980,0.1858098025,0,development_pool
class0_1940,2.1060857609,1.8020090833,0,development_pool
class1_2491,1.4901451595,1.9543949905,1,development_pool
class1_0039,1.4063473040,0.0191562719,1,development_pool
class0_0664,1.5027415401,1.2795220586,0,development_pool
class1_1930,-2.6183164858,0.5638698411,1,development_pool
class1_0488,-1.7988684518,-1.7610188077,1,development_pool
class0_0908,1.4450650701,0.0644360112,0,test
class0_0689,0.3292314252,1.9402448395,0,test
class0_0868,0.9930972920,-1.5108803355,0,development_pool
class1_0937,-2.5194982897,-3.9168592936,1,development_pool
class1_0436,-1.4044408130,-0.3717053367,1,test
class0_2404,0.6958112375,1.7063970518,0,development_pool
class1_0815,0.7178958592,1.3297621158,1,development_pool
class0_0229,1.4034331697,-0.2003573399,0,development_pool
class0_1467,0.6036352911,2.0835805522,0,test
class1_0360,-2.8210817924,-1.4890333668,1,development_pool
class1_1812,-1.3636676770,0.0180232132,1,development_pool
class0_1697,0.6287871453,0.5115664951,0,development_pool
class0_1968,0.1422122344,0.7437826065,0,development_pool
class0_1358,1.7778907943,-1.4754562819,0,development_pool
class1_2884,0.4826696114,-1.1265308544,1,development_pool
class1_2042,-1.9732972218,0.4540636530,1,test
class0_1321,-1.0475610907,-1.3853563394,0,development_pool
class1_1120,-1.2855481067,-2.7803543797,1,development_pool
class0_1843,0.5866759392,-0.7309676487,0,development_pool
class1_1714,0.9021349713,-0.0466264917,1,development_pool
class1_2752,-2.0368688743,-0.0859949373,1,development_pool
class1_1918,-3.3712996594,-1.7374884071,1,development_pool
class1_0209,-0.4247345448,1.8616876035,1,test
class1_1787,2.0907990004,-2.1622007803,1,development_pool
class1_1514,-0.9160056880,0.7442344082,1,test
class1_1109,-0.3233095453,-3.4951855944,1,development_pool
class1_2129,-0.9475675709,-1.3538180697,1,development_pool
class0_0392,-0.3336450358,0.6122703334,0,development_pool
class1_0155,-0.4573554117,-0.4127764995,1,development_pool
class1_0715,0.5140114024,-1.8980068494,1,development_pool
class1_0407,1.9264221159,-1.3375564654,1,development_pool
class0_1264,-0.3686010749,0.5715278215,0,development_pool
class0_1896,0.2633686652,-0.3755400747,0,test
class1_0238,0.7586625876,1.7129145701,1,test
class0_2218,0.4856932596,1.5637208836,0,development_pool
class0_2096,-0.0796333383,0.3286578240,0,development_pool
class1_0592,-0.4711725718,-1.9134742216,1,development_pool
class0_0033,-1.3213686858,0.7797093319,0,development_pool
class0_0188,-0.9483033687,-2.1370731015,0,development_pool
class0_1636,1.3807930387,0.0284075326,0,development_pool
class0_2377,1.0389820262,0.4086381159,0,development_pool
class1_0980,-0.2919288817,-0.8813286341,1,test
class1_1354,-1.0112075217,-0.3773691296,1,development_pool
class1_1097,-0.5033832842,-0.3622132468,1,test
class0_1362,0.3568764055,2.6522594785,0,development_pool
class1_0699,-1.9276882936,-1.7071173800,1,development_pool
class0_0840,-0.1127492187,-0.7814125319,0,development_pool
class0_2891,2.1994954221,1.1390853928,0,development_pool
class1_0888,-1.7405665738,-0.8072187397,1,test
class0_1199,2.1522150443,0.5968909714,0,development_pool
class0_1065,-0.7349745767,0.3776339653,0,development_pool
class1_1007,-0.3490021768,-0.4355280062,1,development_pool
class0_1405,0.0572566007,-0.7940875319,0,development_pool
class1_0100,0.0609805295,-0.4940092743,1,development_pool
class1_1476,0.2123895870,-1.6632848248,1,development_pool
class0_0334,-0.4230953320,1.9068805871,0,development_pool
class0_2181,0.8471132702,-0.4303705350,0,test
class0_0911,0.5649920799,0.6840505050,0,development_pool
class1_1347,-0.9105425767,-1.0957622061,1,development_pool
class1_1648,-1.5822226963,-3.1234475302,1,development_pool
class1_2792,-0.4461705669,0.2731517529,1,development_pool
class1_0467,-0.7272946336,-0.7422666907,1,test
class1_1100,-2.6549365703,-2.5315439675,1,development_pool
class0_2439,1.4365103830,2.1060976011,0,test
class0_0623,2.0640188168,0.1678987088,0,development_pool
class1_1697,-0.2689667116,-0.3173966862,1,development_pool
class0_0217,0.1997759228,1.3113876056,0,development_pool
class0_0336,0.9239009580,-2.2881813781,0,test
class1_2391,1.9460120671,-0.5808270325,1,development_pool
class0_1416,2.8325227917,1.4003462412,0,development_pool
class1_2886,0.7632374532,1.8896907577,1,development_pool
class0_1906,1.1173819506,1.7683398897,0,test
class0_0132,4.3684234450,2.7814489351,0,test
class0_0355,1.1610222046,3.7891611094,0,development_pool
class1_0673,0.7166143399,-0.8603273603,1,development_pool
class0_1969,0.3469805028,-1.7177493631,0,development_pool
class0_1847,-1.4747149443,0.1633529907,0,development_pool
class1_2667,-1.8339235275,-0.1292021891,1,development_pool
class1_1762,-3.0870875374,0.2774546874,1,test
class0_1967,-0.9313094751,0.2473890934,0,development_pool
class0_0150,-0.7588571196,0.2165596881,0,development_pool
class0_0601,0.7138177077,0.0485855039,0,development_pool
class1_1593,-0.2863945508,-0.3888154311,1,development_pool
class1_0345,1.7038149913,0.6268942366,1,test
class0_0086,1.9757914122,0.7119435533,0,development_pool
class0_1849,0.7847692511,1.3000425904,0,development_pool
class1_0439,-0.4545879162,-1.5908934478,1,development_pool
class1_0411,-3.8103420419,-0.9692817294,1,development_pool
class0_2440,0.3967392340,1.8960888632,0,development_pool
class1_0725,-1.4765764405,-1.8708090833,1,development_pool
class1_2842,-2.4121324965,-2.2913925559,1,test
class0_1256,-0.3810477739,0.4667712046,0,test
class1_1455,-1.5659944883,-0.5055931299,1,development_pool
class0_0856,-0.4570220919,-0.6435157892,0,development_pool
class1_2207,0.9244440593,0.1070063442,1,development_pool
class1_2981,-0.5460163257,-0.4878179984,1,development_pool
class1_0504,-3.0737828506,-0.9770214757,1,development_pool
class1_0045,-0.7194515682,-0.7819365932,1,development_pool
class0_2641,0.5976817906,1.6186843899,0,development_pool
class0_0192,2.9221524891,2.1076563118,0,development_pool
class0_1054,0.8599075896,1.8489001081,0,development_pool
class0_2917,0.9109745869,2.1821706074,0,development_pool
class1_0969,-0.2688569392,3.4782974837,1,test
class1_0418,0.0452618741,-1.7775886348,1,development_pool
class1_2466,-1.5474797298,1.3197380870,1,development_pool
class0_1909,0.9590123037,0.7673322443,0,development_pool
class0_2936,0.9415613044,1.2642931470,0,development_pool
class1_2891,0.0494988674,-0.8979957509,1,test
class0_2683,1.8403955136,-0.4794388902,0,development_pool
class0_2556,-1.0110138726,2.9229792213,0,development_pool
class0_1176,-0.9834746980,-0.0276131911,0,development_pool
class1_1939,-1.2447222416,-3.3529187248,1,development_pool
class1_1686,0.9672183529,0.8898977523,1,development_pool
class0_0934,-1.3523013847,0.3931827077,0,development_pool
class0_1861,-1.7637633850,0.8747802766,0,development_pool
class1_0724,-0.8615417833,-1.6112482525,1,test
class1_2284,-2.2314281806,-1.2145275020,1,development_pool
class1_1460,0.4874049349,1.7669202478,1,development_pool
class0_0632,0.7020418869,-0.7242595104,0,development_pool
class0_0092,1.1422163011,1.8896593528,0,development_pool
class1_2507,0.2283950218,-0.9748542311,1,test
class0_2734,0.0283277378,0.4147239581,0,development_pool
class1_1340,0.3412243090,-2.1447740024,1,development_pool
class0_0309,-0.1659574241,0.9583953950,0,development_pool
class0_1049,0.6941832794,-0.9663308059,0,development_pool
class0_0829,-0.6804227770,1.3607905479,0,test
class1_1209,-0.5105392860,-0.3665639919,1,development_pool
class1_1341,0.4870073747,0.6458638902,1,development_pool
class1_0820,-0.4456251191,-3.2781793297,1,development_pool
class1_1881,1.5107646163,0.1824205163,1,development_pool
class0_0421,0.0242124642,1.0696383262,0,development_pool
class1_1314,-0.9222282761,0.5664414537,1,development_pool
class0_0537,1.4209218585,-0.5666811485,0,development_pool
class1_1744,-1.2720348327,0.5795260516,1,development_pool
class0_2493,-1.3029400438,1.2312270205,0,test
